ID	Super_Kingdom	Group	GC_Content	Gram_Stain	Shape	Arrangment	Endospores	Motility	Salinity	Oxygen_Req	Habitat	Temp._range	Pathogenic_in	Disease
27833	Bacteria	Actinobacteria	71.2	+	Coccus	Singles,Tetrads		No		Aerobic	Multiple	Mesophilic	No	
50355	Bacteria	Actinobacteria												
19315	Bacteria	Bacteroidetes/Chlorobi	34.3	-	Rod			No	Mesophilic	Aerobic	Aquatic	Mesophilic		
29419	Bacteria	Thermotogae	41.5	-	Rod			Yes			Aquatic	Mesophilic	No	
21089	Bacteria	Actinobacteria	70.6	+	Rod,Filament		Yes			Aerobic	Terrestrial	Mesophilic	No	
62895	Bacteria	Bacteroidetes/Chlorobi												
27943	Bacteria	Other_Bacteria	53.9	+	Filament	Branched_filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
38053	Bacteria	Actinobacteria		+	Filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
21067	Bacteria	Actinobacteria	71.6	+	Sphere	Tetrads	No	No	Non-halophilic	Aerobic		Mesophilic		
18315	Bacteria	Alphaproteobacteria	59.4	-	Rod			Yes			Multiple			
19367	Bacteria	Alphaproteobacteria	56.4								Aquatic			
40879	Bacteria	Alphaproteobacteria	56-60	-	Rod			Yes	Mesophilic	Facultative	Aquatic			
39377	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39379	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
46369	Bacteria	Firmicutes		-	Rod			No		Facultative	Host-associated	Mesophilic		
39381	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
40027	Bacteria	Firmicutes		-	Rod			No		Facultative		Mesophilic		
39383	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
41967	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39385	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39387	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39389	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39393	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39395	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
39397	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
40029	Bacteria	Firmicutes		-	Rod			No		Facultative		Mesophilic		
39399	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
49875	Bacteria	Firmicutes		-	Rod			No		Facultative	Host-associated	Mesophilic		
50401	Bacteria	Firmicutes		-	Rod					Aerobic		Mesophilic		
42531	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
62899	Bacteria	Bacteroidetes/Chlorobi												
53145	Bacteria	Firmicutes												
31477	Bacteria	Firmicutes	34.6	+	Rod	Chains				Microaerophilic		Mesophilic		
82	Bacteria	Firmicutes	34.7	+	Rod	Singles				Facultative	Multiple	Mesophilic	No	
34615	Bacteria	Firmicutes	38.2	+	Rod	Chains				Microaerophilic		Mesophilic		
42081	Bacteria	Firmicutes		+	Rod		No			Facultative	Multiple	Mesophilic	No	
42073	Bacteria	Firmicutes		+	Rod		No			Facultative	Multiple	Mesophilic	No	
42075	Bacteria	Firmicutes		+	Rod		No			Facultative	Multiple	Mesophilic	No	
42079	Bacteria	Firmicutes		+	Rod		No			Facultative	Multiple	Mesophilic	No	
60479	Bacteria	Firmicutes												
31479	Bacteria	Firmicutes	51.1	_	Rod	Chains				Microaerophilic		Mesophilic		
404	Bacteria	Firmicutes	46.1	+	Rod	Singles				Facultative	Multiple	Mesophilic	No	
38325	Bacteria	Firmicutes			Rod	Chains		Yes		Aerobic		Mesophilic		
64661	Bacteria	Firmicutes												
31481	Bacteria	Firmicutes	40.0	+	Rod	Chains				Microaerophilic		Mesophilic		
31483	Bacteria	Firmicutes	39.5	+	Rod	Chains				Microaerophilic		Mesophilic		
29003	Bacteria	Firmicutes		+	Rod					Facultative	Multiple	Mesophilic	No	
402	Bacteria	Firmicutes	46.6	+	Rod	Chains				Facultative	Multiple	Mesophilic	No	
64431	Bacteria	Firmicutes												
30359	Bacteria	Firmicutes	46.3	+	Rod	Chains				Facultative	Specialized	Mesophilic	No	
46419	Bacteria	Firmicutes		+	Rod	Chains	No	No		Facultative		Mesophilic		
64433	Bacteria	Firmicutes												
28537	Bacteria	Firmicutes	40.1	+	Rod	Chains				Facultative	Multiple	Mesophilic	No	
64881	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
37949	Bacteria	Firmicutes	41.3	+	Rod					Facultative		Mesophilic		
52987	Bacteria	Firmicutes												
59837	Bacteria	Firmicutes												
60401	Bacteria	Firmicutes												
38361	Bacteria	Firmicutes	36.7	+	Rod	Chains		No		Microaerophilic		Mesophilic		
40665	Bacteria	Firmicutes	36.9	+	Rod	Chains		No		Microaerophilic	Host-associated	Mesophilic		
36325	Bacteria	Firmicutes		+	Rod	Chains		No		Facultative		Mesophilic		
50159	Bacteria	Firmicutes												
50163	Bacteria	Firmicutes												
50165	Bacteria	Firmicutes												
50167	Bacteria	Firmicutes												
50169	Bacteria	Firmicutes												
50171	Bacteria	Firmicutes												
50173	Bacteria	Actinobacteria												
50051	Bacteria	Firmicutes												
50053	Bacteria	Firmicutes												
50057	Bacteria	Firmicutes												
50063	Bacteria	Firmicutes												
50067	Bacteria	Firmicutes												
30641	Bacteria	Firmicutes	36.9	+	Rod					Facultative	Multiple	Mesophilic		
37951	Bacteria	Firmicutes	36.9	+	Rod		No			Facultative	Host-associated	Mesophilic		
38513	Bacteria	Firmicutes	36.7	+	Rod	Chains		No		Facultative		Mesophilic		
42533	Bacteria	Firmicutes		+	Rod	Chains		No		Microaerophilic	Host-associated	Mesophilic		
46813	Bacteria	Firmicutes		+	Rod	Singles,Chains	No	No		Facultative		Mesophilic		
16120	Bacteria	Firmicutes		+	Rod	Chains				Facultative	Multiple	Mesophilic	No	
34617	Bacteria	Firmicutes												
16871	Bacteria	Firmicutes	49.7	+	Rod	Chains				Facultative	Multiple	Mesophilic	No	
403	Bacteria	Firmicutes	49.7	+	Rod	Chains				Facultative	Multiple	Mesophilic	No	
49147	Bacteria	Firmicutes												
49619	Bacteria	Firmicutes												
53001	Bacteria	Firmicutes												
61183	Bacteria	Firmicutes												
38517	Bacteria	Firmicutes	52.1	+	Rod	Chains		No		Facultative		Mesophilic		
31485	Bacteria	Firmicutes	52.8	+	Rod	Chains		No		Microaerophilic		Mesophilic		
43533	Bacteria	Firmicutes												
49143	Bacteria	Firmicutes												
18979	Bacteria	Firmicutes	51.5	+	Rod				Non-halophilic	Facultative	Multiple	Mesophilic		
61453	Bacteria	Firmicutes												
36379	Bacteria	Firmicutes	34.9	+	Rod	Chains		No		Microaerophilic		Mesophilic		
40683	Bacteria	Firmicutes	35.0	+	Rod	Chains		No		Microaerophilic	Host-associated	Mesophilic		
84	Bacteria	Firmicutes	35.3	+	Rod	Singles				Facultative	Host-associated	Mesophilic	No	
50115	Bacteria	Firmicutes												
50117	Bacteria	Firmicutes												
50125	Bacteria	Firmicutes												
50129	Bacteria	Firmicutes												
50131	Bacteria	Firmicutes												
50133	Bacteria	Firmicutes												
50139	Bacteria	Firmicutes												
50141	Bacteria	Firmicutes												
31487	Bacteria	Firmicutes	34.6	+	Rod	Chains		No		Microaerophilic		Mesophilic		
31203	Bacteria	Firmicutes	35.0		Rod			No		Facultative	Host-associated	Mesophilic		
42535	Bacteria	Firmicutes		+	Rod	Chains		No		Facultative	Host-associated	Mesophilic		
42543	Bacteria	Firmicutes		+	Rod	Chains		No		Microaerophilic	Host-associated	Mesophilic		
13430	Bacteria	Firmicutes	37.1	+	Rod	Singles				Facultative	Multiple	Mesophilic	No	
46731	Bacteria	Firmicutes		+	Rod	Chains		No		Facultative	Multiple	Mesophilic		
17811	Bacteria	Firmicutes	37.1	+	Rod				Non-halophilic	Facultative	Multiple	Mesophilic	No	None
34619	Bacteria	Firmicutes	36.8	+	Rod	Chains		No		Microaerophilic		Mesophilic		
49153	Bacteria	Firmicutes												
49151	Bacteria	Firmicutes												
62111	Bacteria	Firmicutes												
51767	Bacteria	Firmicutes												
31489	Bacteria	Firmicutes	39.7	+	Rod	Chains		No		Microaerophilic		Mesophilic		
43549	Bacteria	Firmicutes	32.7	+	Rod		No			Facultative	Multiple	Mesophilic		
53061	Bacteria	Firmicutes												
31491	Bacteria	Firmicutes	32.5	+	Rod	Chains		No		Facultative		Mesophilic		
52043	Bacteria	Firmicutes												
52041	Bacteria	Firmicutes												
52045	Bacteria	Firmicutes												
52047	Bacteria	Firmicutes												
52033	Bacteria	Firmicutes												
52035	Bacteria	Firmicutes												
52037	Bacteria	Firmicutes												
52039	Bacteria	Firmicutes												
52029	Bacteria	Firmicutes												
52031	Bacteria	Firmicutes												
60373	Bacteria	Firmicutes												
60375	Bacteria	Firmicutes												
38645	Bacteria	Firmicutes	34.1	+	Rod	Chains		No		Facultative		Mesophilic		
31205	Bacteria	Firmicutes	34.6	+	Rod	Chains		No		Facultative		Mesophilic		
34099	Bacteria	Firmicutes	34.2	+		Pairs						Mesophilic		
34097	Bacteria	Firmicutes	34.4	+	Rod	Chains,Filaments		No		Microaerophilic		Mesophilic		
37953	Bacteria	Firmicutes	34.1	+	Rod					Facultative	Multiple	Mesophilic		
50161	Bacteria	Firmicutes												
50055	Bacteria	Firmicutes												
50059	Bacteria	Firmicutes												
50061	Bacteria	Firmicutes												
31493	Bacteria	Firmicutes	34.2	+	Rod	Chains		No		Microaerophilic		Mesophilic		
38515	Bacteria	Firmicutes	34.2	+	Rod	Chains		No		Microaerophilic		Mesophilic		
42545	Bacteria	Firmicutes		+	Rod	Chains		No		Microaerophilic	Host-associated	Mesophilic		
31495	Bacteria	Firmicutes	34.5	+	Rod	Chains		No		Microaerophilic		Mesophilic		
56053	Bacteria	Firmicutes												
36575	Bacteria	Firmicutes	34.4	+	Rod	Chains	No	No		Microaerophilic		Mesophilic		
9638	Bacteria	Firmicutes	34.6	+	Rod	Singles				Facultative	Host-associated	Mesophilic	No	
61831	Bacteria	Firmicutes												
54025	Bacteria	Firmicutes												
30077	Bacteria	Firmicutes	46.2	+	Rod	Chains	No			Facultative	Multiple	Mesophilic	No	
31513	Bacteria	Firmicutes	46.5	+	Rod			No		Microaerophilic		Mesophilic		
32969	Bacteria	Firmicutes	44.7		Rod	Chains		No		Microaerophilic		Mesophilic		
356	Bacteria	Firmicutes	44.4	+	Rod	Singles				Facultative	Host-associated	Mesophilic	No	
31515	Bacteria	Firmicutes	44.5	+	Rod	Chains		No		Microaerophilic		Mesophilic		
53063	Bacteria	Firmicutes												
49145	Bacteria	Firmicutes												
52949	Bacteria	Firmicutes												
13431	Bacteria	Firmicutes	38.7	+	Rod		No			Facultative	Host-associated	Mesophilic	No	
63411	Bacteria	Firmicutes												
31553	Bacteria	Firmicutes	38.7	+	Rod			No		Microaerophilic		Mesophilic		
15766	Bacteria	Firmicutes	38.9	+	Rod	Chains	No			Facultative	Multiple	Mesophilic	No	
19011	Bacteria	Firmicutes	38.9	+	Rod		No		Non-halophilic	Facultative	Host-associated	Mesophilic	No	None
34625	Bacteria	Firmicutes												
34627	Bacteria	Firmicutes	38.7	+	Rod			No		Microaerophilic		Mesophilic		
31511	Bacteria	Firmicutes	38.7	+	Rod			No		Microaerophilic		Mesophilic		
30643	Bacteria	Firmicutes	38.8	+	Rod					Facultative	Multiple	Mesophilic		
50437	Bacteria	Firmicutes												
50435	Bacteria	Firmicutes												
65127	Bacteria	Firmicutes		+										
40637	Bacteria	Firmicutes	46.7	+	Rod			No		Facultative	Multiple	Mesophilic		
32195	Bacteria	Firmicutes	46.7	+	Rod					Facultative	Multiple	Mesophilic	No	
29219	Bacteria	Firmicutes	46.7	+	Rod					Facultative	Multiple	Mesophilic	No	
31497	Bacteria	Firmicutes	46.5	+	Rod			No		Facultative		Mesophilic		
32197	Bacteria	Firmicutes	46.7	+	Rod					Facultative	Multiple	Mesophilic	No	
39597	Bacteria	Firmicutes		+	Rod			No		Facultative		Mesophilic		
62113	Bacteria	Firmicutes												
51799	Bacteria	Firmicutes												
31499	Bacteria	Firmicutes	43.7	+	Rod					Microaerophilic		Mesophilic		
13435	Bacteria	Firmicutes	41.3	+	Rod					Facultative	Multiple	Mesophilic		
49443	Bacteria	Firmicutes												
31503	Bacteria	Firmicutes	32.6	+	Rod		No			Facultative	Multiple	Mesophilic	No	
43535	Bacteria	Firmicutes		+	Rod		No			Facultative	Multiple	Mesophilic	No	
56057	Bacteria	Firmicutes												
13280	Bacteria	Firmicutes	33.0	+	Rod		No			Facultative	Host-associated	Mesophilic		
43579	Bacteria	Firmicutes		+	Rod	Chains		No		Facultative		Mesophilic		
40031	Bacteria	Firmicutes		+	Rod	Chains		No		Microaerophilic		Mesophilic		
49691	Bacteria	Firmicutes		-	Rod			No		Facultative	Host-associated	Mesophilic		
49693	Bacteria	Firmicutes		-	Rod			No		Facultative	Host-associated	Mesophilic		
31505	Bacteria	Firmicutes	36.0	+	Rod			No		Microaerophilic		Mesophilic		
31507	Bacteria	Firmicutes	40.6	+	Rod			No		Microaerophilic		Mesophilic		
50127	Bacteria	Firmicutes												
50135	Bacteria	Firmicutes												
50137	Bacteria	Firmicutes												
63669	Bacteria	Firmicutes												
59787	Bacteria	Firmicutes												
18705	Bacteria	Firmicutes		+	Coccus				Non-halophilic	Facultative	Host-associated	Mesophilic	Fish,Shellfish,Cattle,Human	Lactococcosis
18707	Bacteria	Firmicutes		+	Coccus				Non-halophilic	Facultative	Host-associated	Mesophilic	Fish,Shellfish,Cattle,Human	Lactococcosis
18797	Bacteria	Firmicutes	35.7	+	Coccus	Pairs,Chains			Non-halophilic	Facultative	Multiple	Mesophilic	No	None
46623	Bacteria	Firmicutes	35.8	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	No	
401	Bacteria	Firmicutes	35.8	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	No	
60377	Bacteria	Firmicutes												
72	Bacteria	Firmicutes	35.3	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	No	
41115	Bacteria	Firmicutes	34.9	+	Coccus		No	No				Mesophilic		
30817	Bacteria	Betaproteobacteria	62.4	-	Curved_rod		No	Yes		Anaerobic	Host-associated	Mesophilic	Human	Gastroenteritis,opportunistic_infections
52989	Bacteria	Betaproteobacteria												
183	Bacteria	Deltaproteobacteria	33.1	-	Rod					Facultative	Host-associated	Mesophilic	Animal	Proliferative_enteropathy
38283	Bacteria	Bacteroidetes/Chlorobi		-	Rod			No		Aerobic		Mesophilic		
59559	Bacteria	Gammaproteobacteria												
13573	Bacteria	Bacteroidetes/Chlorobi	39.8	-	Rod								No	None
39279	Bacteria	Gammaproteobacteria	39.2	-				Yes			Host-associated		Acanthamoeba_polyphaga	
13436	Bacteria	Gammaproteobacteria		-	Rod				Non-halophilic	Aerobic	Host-associated	Mesophilic	Human	Pneumonia,respiratory_infections
16090	Bacteria	Gammaproteobacteria		-	Rod	Singles		Yes		Aerobic	Multiple	Mesophilic	Human	Legionnaire's_disease
39581	Bacteria	Gammaproteobacteria												
36681	Bacteria	Gammaproteobacteria	37.1	-	Rod		No	Yes		Aerobic		Mesophilic	Human	legionellosis
39579	Bacteria	Gammaproteobacteria	37.1	-	Rod	Singles	No	Yes		Aerobic		Mesophilic	Human	legionellosis
60799	Bacteria	Gammaproteobacteria												
51615	Bacteria	Gammaproteobacteria												
18743	Bacteria	Gammaproteobacteria		-	Rod	Singles		Yes		Aerobic	Host-associated	Mesophilic	Animal	Legionnaire's_disease
17491	Bacteria	Gammaproteobacteria	38.5	-	Rod	Singles		Yes		Aerobic	Host-associated	Mesophilic	Human	Legionnaire's_disease
13126	Bacteria	Gammaproteobacteria	38.4	-	Rod	Singles		Yes		Aerobic	Host-associated	Mesophilic	Animal	Legionnaire's_disease
13127	Bacteria	Gammaproteobacteria	38.3	-	Rod	Singles		Yes		Aerobic	Host-associated	Mesophilic	Animal	Legionnaire's_disease
60807	Bacteria	Gammaproteobacteria												
60801	Bacteria	Gammaproteobacteria												
60805	Bacteria	Gammaproteobacteria												
60803	Bacteria	Gammaproteobacteria												
22	Bacteria	Gammaproteobacteria	38.3	-	Rod	Singles		Yes		Aerobic	Host-associated	Mesophilic	Animal	Legionnaire's_disease
212	Bacteria	Actinobacteria	67.7	-	Rod	Singles,Pairs	No	No		Aerobic	Host-associated	Mesophilic	Plant	Ratoon_stunting_disease
13437	Bacteria	Other_Bacteria	41.0	-	Sphere	Singles	No	No			Aquatic		No	None
41179	Bacteria	Cyanobacteria												
41345	Bacteria	Cyanobacteria												
62311	Bacteria	Cyanobacteria												
43137	Bacteria	Cyanobacteria			Filament		No	No			Aquatic	Mesophilic	No	
43487	Bacteria	Cyanobacteria	44.4		Filament		No	No		Aerobic	Aquatic	Mesophilic	No	
19525	Bacteria	Cyanobacteria	53.9			Filaments					Aquatic		No	None
60435	Bacteria	Spirochaetes												
16153	Bacteria	Spirochaetes	38.9	-	Spiral	Singles	No	Yes	Non-halophilic	Aerobic	Multiple	Mesophilic		
20133	Bacteria	Spirochaetes	38.9	-	Spiral	Singles	No	Yes	Non-halophilic	Aerobic	Multiple	Mesophilic		
16148	Bacteria	Spirochaetes	40.2	-	Spiral	Singles	No	Yes	Non-halophilic	Aerobic	Host-associated	Mesophilic	Cattle,Human	Leptospirosis
16146	Bacteria	Spirochaetes	40.2	-	Spiral		No	Yes	Non-halophilic	Aerobic	Host-associated	Mesophilic	Cattle,Human	Leptospirosis
62115	Bacteria	Spirochaetes												
65057	Bacteria	Spirochaetes												
65071	Bacteria	Spirochaetes												
65041	Bacteria	Spirochaetes												
63827	Bacteria	Spirochaetes												
65063	Bacteria	Spirochaetes												
65077	Bacteria	Spirochaetes												
65075	Bacteria	Spirochaetes												
63737	Bacteria	Spirochaetes												
10687	Bacteria	Spirochaetes	35.0		Spiral	Singles	No	Yes		Aerobic	Host-associated	Mesophilic	Animal	Leptospirosis
63733	Bacteria	Spirochaetes												
63719	Bacteria	Spirochaetes												
63721	Bacteria	Spirochaetes												
63723	Bacteria	Spirochaetes												
63725	Bacteria	Spirochaetes												
63727	Bacteria	Spirochaetes												
63729	Bacteria	Spirochaetes												
63731	Bacteria	Spirochaetes												
63741	Bacteria	Spirochaetes												
63735	Bacteria	Spirochaetes												
65079	Bacteria	Spirochaetes												
63743	Bacteria	Spirochaetes												
63745	Bacteria	Spirochaetes												
63747	Bacteria	Spirochaetes												
63749	Bacteria	Spirochaetes												
63751	Bacteria	Spirochaetes												
63753	Bacteria	Spirochaetes												
63755	Bacteria	Spirochaetes												
63757	Bacteria	Spirochaetes												
63759	Bacteria	Spirochaetes												
63761	Bacteria	Spirochaetes												
63763	Bacteria	Spirochaetes												
63765	Bacteria	Spirochaetes												
63767	Bacteria	Spirochaetes												
63769	Bacteria	Spirochaetes												
63771	Bacteria	Spirochaetes												
63773	Bacteria	Spirochaetes												
63775	Bacteria	Spirochaetes												
63777	Bacteria	Spirochaetes												
63779	Bacteria	Spirochaetes												
63781	Bacteria	Spirochaetes												
63785	Bacteria	Spirochaetes												
63787	Bacteria	Spirochaetes												
63789	Bacteria	Spirochaetes												
63791	Bacteria	Spirochaetes												
63793	Bacteria	Spirochaetes												
63795	Bacteria	Spirochaetes												
63797	Bacteria	Spirochaetes												
63799	Bacteria	Spirochaetes												
63801	Bacteria	Spirochaetes												
63803	Bacteria	Spirochaetes												
63805	Bacteria	Spirochaetes												
63807	Bacteria	Spirochaetes												
63809	Bacteria	Spirochaetes												
63811	Bacteria	Spirochaetes												
63813	Bacteria	Spirochaetes												
63815	Bacteria	Spirochaetes												
63817	Bacteria	Spirochaetes												
63739	Bacteria	Spirochaetes												
65081	Bacteria	Spirochaetes												
63819	Bacteria	Spirochaetes												
63825	Bacteria	Spirochaetes												
65065	Bacteria	Spirochaetes												
63829	Bacteria	Spirochaetes												
63821	Bacteria	Spirochaetes												
65061	Bacteria	Spirochaetes												
63717	Bacteria	Spirochaetes												
65067	Bacteria	Spirochaetes												
293	Bacteria	Spirochaetes	35.0		Spiral	Singles	No	Yes		Aerobic	Host-associated	Mesophilic	Animal	Leptospirosis
